new_symp_series1,new_symp_series2,new_symp_series3,new_symp_series4,new_symp_series5,new_symp_series6,new_symp_series7,new_symp_series8,new_symp_series9,new_symp_series10,new_symp_series11,new_symp_series12,new_symp_series13,new_symp_series14,new_symp_series15,new_symp_series16,new_symp_series17,new_symp_series18,new_symp_series19,new_symp_series20,new_symp_series21,new_symp_series22,new_symp_series23,new_symp_series24,new_symp_series25,new_symp_series26,new_symp_series27,new_symp_series28,new_symp_series29,new_symp_series30,new_symp_series31,new_symp_series32,new_symp_series33,new_symp_series34,new_symp_series35,new_symp_series36,new_symp_series37,new_symp_series38,new_symp_series39,new_symp_series40,new_symp_series41,new_symp_series42,new_symp_series43,new_symp_series44,new_symp_series45,new_symp_series46,new_symp_series47,new_symp_series48,new_symp_series49,new_symp_series50,new_symp_series51,new_symp_series52,new_symp_series53,new_symp_series54,new_symp_series55,new_symp_series56,new_symp_series57,new_symp_series58,new_symp_series59,new_symp_series60,new_symp_series61,new_symp_series62,new_symp_series63,new_symp_series64,new_symp_series65,new_symp_series66,new_symp_series67,new_symp_series68,new_symp_series69,new_symp_series70,new_symp_series71,new_symp_series72,new_symp_series73,new_symp_series74,new_symp_series75,new_symp_series76,new_symp_series77,new_symp_series78,new_symp_series79,new_symp_series80,new_symp_series81,new_symp_series82,new_symp_series83,new_symp_series84,new_symp_series85,new_symp_series86,new_symp_series87,new_symp_series88,new_symp_series89,new_symp_series90,new_symp_series91,new_symp_series92,new_symp_series93,new_symp_series94,new_symp_series95,new_symp_series96,new_symp_series97,new_symp_series98,new_symp_series99,new_symp_series100,new_symp_series101,new_symp_series102,new_symp_series103,new_symp_series104,new_symp_series105,new_symp_series106,new_symp_series107,new_symp_series108,new_symp_series109,new_symp_series110,new_symp_series111,new_symp_series112,new_symp_series113,new_symp_series114,new_symp_series115,new_symp_series116,new_symp_series117,new_symp_series118,new_symp_series119,new_symp_series120,new_symp_series121,new_symp_series122,new_symp_series123,new_symp_series124,new_symp_series125,new_symp_series126,new_symp_series127,new_symp_series128,new_symp_series129,new_symp_series130,new_symp_series131,new_symp_series132,new_symp_series133,new_symp_series134,new_symp_series135,new_symp_series136,new_symp_series137,new_symp_series138,new_symp_series139,new_symp_series140,new_symp_series141,new_symp_series142,new_symp_series143,new_symp_series144,new_symp_series145,new_symp_series146,new_symp_series147,new_symp_series148,new_symp_series149,new_symp_series150,new_symp_series151,new_symp_series152,new_symp_series153,new_symp_series154,new_symp_series155,new_symp_series156,new_symp_series157,new_symp_series158,new_symp_series159,new_symp_series160,new_symp_series161,new_symp_series162,new_symp_series163,new_symp_series164,new_symp_series165,new_symp_series166,new_symp_series167,new_symp_series168,new_symp_series169,new_symp_series170,new_symp_series171,new_symp_series172,new_symp_series173,new_symp_series174,new_symp_series175,new_symp_series176,new_symp_series177,new_symp_series178,new_symp_series179,new_symp_series180,new_symp_series181,new_symp_series182,new_symp_series183,new_symp_series184,new_symp_series185,new_symp_series186,new_symp_series187,new_symp_series188,new_symp_series189,new_symp_series190,new_symp_series191,new_symp_series192,new_symp_series193,new_symp_series194,new_symp_series195,new_symp_series196,new_symp_series197,new_symp_series198,new_symp_series199,new_symp_series200,new_symp_series201,new_symp_series202,new_symp_series203,new_symp_series204,new_symp_series205,new_symp_series206,new_symp_series207,new_symp_series208,new_symp_series209,new_symp_series210,new_symp_series211,new_symp_series212,new_symp_series213,new_symp_series214,new_symp_series215,new_symp_series216,new_symp_series217,new_symp_series218,new_symp_series219,new_symp_series220,new_symp_series221,new_symp_series222,new_symp_series223,new_symp_series224,new_symp_series225,new_symp_series226,new_symp_series227,new_symp_series228,new_symp_series229,new_symp_series230,new_symp_series231,new_symp_series232,new_symp_series233,new_symp_series234,new_symp_series235,new_symp_series236,new_symp_series237,new_symp_series238,new_symp_series239,new_symp_series240,new_symp_series241,new_symp_series242,new_symp_series243,new_symp_series244,new_symp_series245,new_symp_series246,new_symp_series247,new_symp_series248,new_symp_series249,new_symp_series250,new_symp_series251,new_symp_series252,new_symp_series253,new_symp_series254,new_symp_series255,new_symp_series256,new_symp_series257,new_symp_series258,new_symp_series259,new_symp_series260,new_symp_series261,new_symp_series262,new_symp_series263,new_symp_series264,new_symp_series265,new_symp_series266,new_symp_series267,new_symp_series268,new_symp_series269,new_symp_series270,new_symp_series271,new_symp_series272,new_symp_series273,new_symp_series274,new_symp_series275,new_symp_series276,new_symp_series277,new_symp_series278,new_symp_series279,new_symp_series280,new_symp_series281,new_symp_series282,new_symp_series283,new_symp_series284,new_symp_series285,new_symp_series286,new_symp_series287,new_symp_series288,new_symp_series289,new_symp_series290,new_symp_series291,new_symp_series292,new_symp_series293,new_symp_series294,new_symp_series295,new_symp_series296,new_symp_series297,new_symp_series298,new_symp_series299,new_symp_series300,new_symp_series301,new_symp_series302,new_symp_series303,new_symp_series304,new_symp_series305,new_symp_series306,new_symp_series307,new_symp_series308,new_symp_series309,new_symp_series310,new_symp_series311,new_symp_series312,new_symp_series313,new_symp_series314,new_symp_series315,new_symp_series316,new_symp_series317,new_symp_series318,new_symp_series319,new_symp_series320,new_symp_series321,new_symp_series322,new_symp_series323,new_symp_series324,new_symp_series325,new_symp_series326,new_symp_series327,new_symp_series328,new_symp_series329,new_symp_series330,new_symp_series331,new_symp_series332,new_symp_series333,new_symp_series334,new_symp_series335,new_symp_series336,new_symp_series337,new_symp_series338,new_symp_series339,new_symp_series340,new_symp_series341,new_symp_series342,new_symp_series343,new_symp_series344,new_symp_series345,new_symp_series346,new_symp_series347,new_symp_series348,new_symp_series349,new_symp_series350,new_symp_series351,new_symp_series352,new_symp_series353,new_symp_series354,new_symp_series355,new_symp_series356,new_symp_series357,new_symp_series358,new_symp_series359,new_symp_series360,new_symp_series361,new_symp_series362,new_symp_series363,new_symp_series364,new_symp_series365,new_symp_series366,new_symp_series367,new_symp_series368,new_symp_series369,new_symp_series370,new_symp_series371,new_symp_series372,new_symp_series373,new_symp_series374,new_symp_series375,new_symp_series376,new_symp_series377,new_symp_series378,new_symp_series379,new_symp_series380,new_symp_series381,new_symp_series382,new_symp_series383,new_symp_series384,new_symp_series385,new_symp_series386,new_symp_series387,new_symp_series388,new_symp_series389,new_symp_series390,new_symp_series391,new_symp_series392,new_symp_series393,new_symp_series394,new_symp_series395,new_symp_series396,new_symp_series397,new_symp_series398,new_symp_series399,new_symp_series400,new_symp_series401,new_symp_series402,new_symp_series403,new_symp_series404,new_symp_series405,new_symp_series406,new_symp_series407,new_symp_series408,new_symp_series409,new_symp_series410,new_symp_series411,new_symp_series412,new_symp_series413,new_symp_series414,new_symp_series415,new_symp_series416,new_symp_series417,new_symp_series418,new_symp_series419,new_symp_series420,new_symp_series421,new_symp_series422,new_symp_series423,new_symp_series424,new_symp_series425,new_symp_series426,new_symp_series427,new_symp_series428,new_symp_series429,new_symp_series430,new_symp_series431,new_symp_series432,new_symp_series433,new_symp_series434,new_symp_series435,new_symp_series436,new_symp_series437,new_symp_series438,new_symp_series439,new_symp_series440,new_symp_series441,new_symp_series442,new_symp_series443,new_symp_series444,new_symp_series445,new_symp_series446,new_symp_series447,new_symp_series448,new_symp_series449,new_symp_series450,new_symp_series451,new_symp_series452,new_symp_series453,new_symp_series454,new_symp_series455,new_symp_series456,new_symp_series457,new_symp_series458,new_symp_series459,new_symp_series460,new_symp_series461,new_symp_series462,new_symp_series463,new_symp_series464,new_symp_series465,new_symp_series466,new_symp_series467,new_symp_series468,new_symp_series469,new_symp_series470,new_symp_series471,new_symp_series472,new_symp_series473,new_symp_series474,new_symp_series475,new_symp_series476,new_symp_series477,new_symp_series478,new_symp_series479,new_symp_series480,new_symp_series481,new_symp_series482,new_symp_series483,new_symp_series484,new_symp_series485,new_symp_series486,new_symp_series487,new_symp_series488,new_symp_series489,new_symp_series490,new_symp_series491,new_symp_series492,new_symp_series493,new_symp_series494,new_symp_series495,new_symp_series496,new_symp_series497,new_symp_series498,new_symp_series499,new_symp_series500,new_symp_series501,new_symp_series502,new_symp_series503,new_symp_series504,new_symp_series505,new_symp_series506,new_symp_series507,new_symp_series508,new_symp_series509,new_symp_series510,new_symp_series511,new_symp_series512,new_symp_series513,new_symp_series514,new_symp_series515,new_symp_series516,new_symp_series517,new_symp_series518,new_symp_series519,new_symp_series520,new_symp_series521,new_symp_series522,new_symp_series523,new_symp_series524,new_symp_series525,new_symp_series526,new_symp_series527,new_symp_series528,new_symp_series529,new_symp_series530,new_symp_series531,new_symp_series532,new_symp_series533,new_symp_series534,new_symp_series535,new_symp_series536,new_symp_series537,new_symp_series538,new_symp_series539,new_symp_series540,new_symp_series541,new_symp_series542,new_symp_series543,new_symp_series544,new_symp_series545,new_symp_series546,new_symp_series547,new_symp_series548,new_symp_series549,new_symp_series550,new_symp_series551,new_symp_series552,new_symp_series553,new_symp_series554,new_symp_series555,new_symp_series556,new_symp_series557,new_symp_series558,new_symp_series559,new_symp_series560,new_symp_series561,new_symp_series562,new_symp_series563,new_symp_series564,new_symp_series565,new_symp_series566,new_symp_series567,new_symp_series568,new_symp_series569,new_symp_series570,new_symp_series571,new_symp_series572,new_symp_series573,new_symp_series574,new_symp_series575,new_symp_series576,new_symp_series577,new_symp_series578,new_symp_series579,new_symp_series580,new_symp_series581,new_symp_series582,new_symp_series583,new_symp_series584,new_symp_series585,new_symp_series586,new_symp_series587,new_symp_series588,new_symp_series589,new_symp_series590,new_symp_series591,new_symp_series592,new_symp_series593,new_symp_series594,new_symp_series595,new_symp_series596,new_symp_series597,new_symp_series598,new_symp_series599,new_symp_series600,new_symp_series601,new_symp_series602,new_symp_series603,new_symp_series604,new_symp_series605,new_symp_series606,new_symp_series607,new_symp_series608,new_symp_series609,new_symp_series610,new_symp_series611,new_symp_series612,new_symp_series613,new_symp_series614,new_symp_series615,new_symp_series616,new_symp_series617,new_symp_series618,new_symp_series619,new_symp_series620,new_symp_series621,new_symp_series622,new_symp_series623,new_symp_series624,new_symp_series625,new_symp_series626,new_symp_series627,new_symp_series628,new_symp_series629,new_symp_series630,new_symp_series631,new_symp_series632,new_symp_series633,new_symp_series634,new_symp_series635,new_symp_series636,new_symp_series637,new_symp_series638,new_symp_series639,new_symp_series640,new_symp_series641,new_symp_series642,new_symp_series643,new_symp_series644,new_symp_series645,new_symp_series646,new_symp_series647,new_symp_series648,new_symp_series649,new_symp_series650,new_symp_series651,new_symp_series652,new_symp_series653,new_symp_series654,new_symp_series655,new_symp_series656,new_symp_series657,new_symp_series658,new_symp_series659,new_symp_series660,new_symp_series661,new_symp_series662,new_symp_series663,new_symp_series664,new_symp_series665,new_symp_series666,new_symp_series667,new_symp_series668,new_symp_series669,new_symp_series670,new_symp_series671,new_symp_series672,new_symp_series673,new_symp_series674,new_symp_series675,new_symp_series676,new_symp_series677,new_symp_series678,new_symp_series679,new_symp_series680,new_symp_series681,new_symp_series682,new_symp_series683,new_symp_series684,new_symp_series685,new_symp_series686,new_symp_series687,new_symp_series688,new_symp_series689,new_symp_series690,new_symp_series691,new_symp_series692,new_symp_series693,new_symp_series694,new_symp_series695,new_symp_series696,new_symp_series697,new_symp_series698,new_symp_series699,new_symp_series700,new_symp_series701,new_symp_series702,new_symp_series703,new_symp_series704,new_symp_series705,new_symp_series706,new_symp_series707,new_symp_series708,new_symp_series709,new_symp_series710,new_symp_series711,new_symp_series712,new_symp_series713,new_symp_series714,new_symp_series715,new_symp_series716,new_symp_series717,new_symp_series718,new_symp_series719,new_symp_series720,new_symp_series721,new_symp_series722,new_symp_series723,new_symp_series724,new_symp_series725,new_symp_series726,new_symp_series727,new_symp_series728,new_symp_series729,new_symp_series730,new_symp_series731,new_symp_series732,new_symp_series733,new_symp_series734,new_symp_series735,new_symp_series736,new_symp_series737,new_symp_series738,new_symp_series739,new_symp_series740,new_symp_series741,new_symp_series742,new_symp_series743,new_symp_series744,new_symp_series745,new_symp_series746,new_symp_series747,new_symp_series748,new_symp_series749,new_symp_series750,new_symp_series751,new_symp_series752,new_symp_series753,new_symp_series754,new_symp_series755,new_symp_series756,new_symp_series757,new_symp_series758,new_symp_series759,new_symp_series760,new_symp_series761,new_symp_series762,new_symp_series763,new_symp_series764,new_symp_series765,new_symp_series766,new_symp_series767,new_symp_series768,new_symp_series769,new_symp_series770,new_symp_series771,new_symp_series772,new_symp_series773,new_symp_series774,new_symp_series775,new_symp_series776,new_symp_series777,new_symp_series778,new_symp_series779,new_symp_series780,new_symp_series781,new_symp_series782,new_symp_series783,new_symp_series784,new_symp_series785,new_symp_series786,new_symp_series787,new_symp_series788,new_symp_series789,new_symp_series790,new_symp_series791,new_symp_series792,new_symp_series793,new_symp_series794,new_symp_series795,new_symp_series796,new_symp_series797,new_symp_series798,new_symp_series799,new_symp_series800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,3,1,0,3,1,1,2,4,0,4,1,1,2,1,4,3,3,2,4,2,4,3,3,1,4,2,6,2,7,5,2,6,4,9,5,6,6,4,8,7,16,8,7,12,9,6,14,5,13,22,15,11,20,21,21,14,26,19,22,18,24,18,27,19,35,31,39,29,33,40,47,39,41,46,48,54,58,53,59,54,89,67,67,65,68,87,97,76,84,96,97,93,123,138,131,124,128,139,130,126,154,154,175,158,165,176,195,176,193,186,204,208,207,227,226,217,237,276,234,241,267,282,272,269,316,307,338,311,352,316,342,349,347,399,377,423,401,351,451,405,449,462,478,493,508,486,527,508,544,547,518,529,609,529,603,575,586,667,625,563,641,647,623,677,695,693,714,740,715,769,736,777,782,768,795,815,827,889,853,888,883,939,881,904,898,942,970,979,1015,967,1075,1030,1056,1089,1097,1066,1132,1160,1216,1191,1190,1181,1228,1238,1168,1305,1274,1290,1247,1301,1327,1310,1318,1382,1379,1440,1484,1512,1441,1532,1539,1485,1543,1560,1604,1619,1633,1652,1640,1722,1657,1666,1693,1769,1848,1761,1820,1923,1827,1943,1923,1944,1987,2118,2121,2092,2179,2106,2177,2273,2299,2354,2424,2384,2410,2419,2522,2532,2501,2560,2542,2533,2596,2709,2606,2762,2749,2746,2825,2920,2927,2958,2982,3067,2994,3041,3035,3066,3169,3186,3213,3149,3261,3305,3436,3360,3351,3303,3448,3462,3622,3306,3455,3433,3553,3540,3512,3574,3510,3589,3427,3455,3483,3346,3459,3592,3489,3521,3492,3556,3478,3432,3418,3464,3433,3399,3340,3325,3366,3431,3361,3308,3363,3308,3242,3293,3308,3227,3229,3151,3184,3112,3148,3127,3081,3150,3064,3103,3078,2976,2913,2919,3032,2857,2845,2822,2796,2704,2697,2749,2690,2601,2588,2616,2530,2425,2544,2412,2380,2342,2378,2300,2347,2290,2235,2255,2224,2195,2192,2110,2167,2078,2078,2093,2038,2019,1992,1914,2014,1923,1915,1891,1888,1797,1869,1807,1832,1685,1717,1728,1659,1690,1628,1688,1663,1615,1619,1557,1648,1630,1588,1526,1480,1487,1592,1540,1418,1447,1425,1494,1401,1448,1381,1412,1406,1433,1445,1413,1418,1412,1425,1432,1392,1404,1428,1414,1408,1333,1378,1442,1449,1369,1391,1383,1398,1365,1427,1334,1392,1387,1362,1352,1423,1378,1424,1397,1350,1395,1309,1356,1382,1424,1393,1434,1483,1374,1473,1445,1500,1437,1498,1471,1512,1569,1460,1410,1512,1516,1525,1622,1460,1518,1555,1521,1619,1587,1629,1714,1653,1691,1766,1697,1733,1695,1724,1744,1775,1730,1769,1823,1845
